street,lat1,lng1,lat2,lng2
McTernan Street,42.361427,-71.108522,42.3611108,-71.1079923
Scott Street,42.378022,-71.110763,42.378181,-71.110689
Alewife Greenway Path,42.3985913,-71.1422414,42.3984526,-71.1423648
Massachusetts Avenue,42.361997,-71.097958,42.3617949,-71.0976227
Willow Avenue,42.396283,-71.115309,42.39686,-71.114913
Massachusetts Avenue,42.3892118,-71.1197695,42.3894526,-71.1199769
Assembly Square Drive,42.3974229,-71.0838089,42.397231,-71.083215
Memorial Drive,42.3683522,-71.1166428,42.36852,-71.116735
Broadway,42.36852,-71.099001,42.368201,-71.098185
Ballord Street,42.363807,-71.113768,42.363839,-71.113383
Dr. Paul Dudley White Path,42.3637628,-71.1415458,42.3637856,-71.1414814
Memorial Drive,42.3577107,-71.0908904,42.357754,-71.090652
Dr. Paul Dudley White Path,42.3683819,-71.1232656,42.3683325,-71.1231517
Shore Drive,42.3983075,-71.084973,42.3982026,-71.0848012
Dunster Street,42.3730815,-71.1188463,42.3722527,-71.1193321
SR 3,42.3624713,-71.0717822,42.3623635,-71.0717979
Walden Street,42.3871441,-71.1282801,42.387207,-71.128102
Alewife T Station Access Road,42.3981602,-71.1440955,42.3981206,-71.1439936
Memorial Drive,42.374277,-71.131861,42.374349,-71.131586
Concord Avenue,42.3909928,-71.1575162,42.3911112,-71.1584486
Massachusetts Avenue,42.3878567,-71.119374,42.3876888,-71.1193249
Cedar Street,42.3952689,-71.1308386,42.395785,-71.130854
Prince Street,42.360268,-71.109806,42.3612644,-71.1114621
Bishop Allen Drive,42.366344,-71.103146,42.366441,-71.103306
Amesbury Street,42.3542907,-71.1047926,42.3544001,-71.1048276
Dr. Paul Dudley White Path,42.3520227,-71.1105455,42.3519979,-71.1105435
Appleton Street,42.381519,-71.134098,42.382115,-71.1338
Brattle Street,42.376565,-71.127015,42.376673,-71.127324
Coolidge Hill,42.372496,-71.1382522,42.3724605,-71.1381515
Kenwood Street,42.360296,-71.111219,42.360572,-71.11093
Dunster Street,42.3717571,-71.119621,42.3719904,-71.1194866
Broadway,42.3890694,-71.0869471,42.3889969,-71.0867769
Coolidge Avenue,42.3664274,-71.144103,42.3664483,-71.1439482
Upland Park,42.396488,-71.099756,42.396847,-71.099456
Massachusetts Avenue,42.399467,-71.132965,42.399344,-71.132761
Osborn Street,42.3621674,-71.0953819,42.3624257,-71.0953482
Dr. Paul Dudley White Path,42.3519384,-71.1102685,42.3519335,-71.1101029
Cambridge Street,42.371819,-71.086129,42.371743,-71.085532
Audrey Street,42.3537531,-71.103626,42.3543874,-71.1039178
Fitchburg Cutoff Path,42.3960184,-71.1574576,42.3960105,-71.1576695
Storrow Drive,42.350578,-71.095833,42.350558,-71.09545
US 1,42.3706844,-71.0693765,42.3705723,-71.0692281
Lambert Street,42.37304,-71.086472,42.37251,-71.086775
Dr. Paul Dudley White Path,42.3644476,-71.1424363,42.3644485,-71.14238
Cutter Park,42.394561,-71.12052,42.394427,-71.120268
Massachusetts Avenue,42.3722359,-71.115579,42.372564,-71.1160043
Garden Street,42.3828752,-71.1275599,42.383037,-71.127733
Kenway,42.375838,-71.131594,42.375827,-71.131516
Coolidge Avenue,42.3692517,-71.1409833,42.369688,-71.140722
Massachusetts Avenue,42.398289,-71.131357,42.3978247,-71.1308172
Lakeview Avenue,42.378676,-71.139221,42.37931,-71.139447
Stewart Terrace,42.390548,-71.15895,42.390714,-71.159043
Alewife T Station Access Road,42.3988461,-71.1463313,42.3981602,-71.1440955
Soldiers Field Road,42.354053,-71.117172,42.3539564,-71.1169984
Magee Street,42.36634,-71.112559,42.366379,-71.112751
Dr. Paul Dudley White Path,42.3512891,-71.1021869,42.3512631,-71.1018547
Grove Street,42.385092,-71.15961,42.385822,-71.160085
Cardinal Medeiros Avenue,42.3662868,-71.0917717,42.3663952,-71.0917072
Fresh Pond Lane,42.378781,-71.145158,42.378981,-71.144937
Greenough Boulevard,42.3690732,-71.1349419,42.368942,-71.1349914
Fawcett Street,42.3898849,-71.1460346,42.390225,-71.146054
Soldiers Field Road,42.3668148,-71.1319247,42.3665859,-71.1321854
Dr. Paul Dudley White Path,42.3606616,-71.0799098,42.3606616,-71.0810428
Century Street,42.397125,-71.096772,42.397272,-71.096633
Magazine Street,42.364512,-71.10513,42.3650092,-71.1045754
Thorndike Street,42.370068,-71.083464,42.36986,-71.08181
Dr. Paul Dudley White Path,42.3710482,-71.1312834,42.371136,-71.1313663
Rockwell Street,42.362935,-71.111555,42.362645,-71.111295
Holyoke Street,42.371438,-71.1188635,42.370967,-71.119148
Main Street,42.3626217,-71.0881306,42.3626268,-71.0882071
Sacramento Street,42.382713,-71.113229,42.382719,-71.113214
Broadway,42.3703454,-71.1036064,42.3701396,-71.1030903
Greenough Boulevard,42.3651094,-71.1409923,42.3651095,-71.140794
Gold Star Road,42.3996092,-71.130004,42.3998194,-71.1297665
Rindge Avenue,42.393657,-71.135675,42.3936236,-71.1351827
Mount Auburn Street,42.3746062,-71.1294685,42.374593,-71.1291455
Soldiers Field Road,42.367794,-71.119783,42.367827,-71.120062
Coolidge Hill Road,42.3741017,-71.1388322,42.3741431,-71.1390412
Berkeley Street,42.378056,-71.125114,42.378031,-71.125069
Dr. Paul Dudley White Path,42.3697192,-71.1262354,42.369623,-71.1261526
Coolidge Hill,42.3724787,-71.1384829,42.3724949,-71.1383658
Greenough Boulevard,42.366145,-71.1384858,42.3664163,-71.1381611
Coolidge Hill,42.3730426,-71.1396463,42.3730559,-71.1394534
Massachusetts Avenue,42.3855608,-71.1193673,42.3853706,-71.1193914
Amesbury Street,42.3544001,-71.1048276,42.3544381,-71.1048448
Fayerweather Street,42.380901,-71.137417,42.381306,-71.137318
Walden Street,42.386824,-71.129186,42.3871441,-71.1282801
Columbia Street,42.364154,-71.099468,42.3648423,-71.0990931
Cherry Street,42.363925,-71.0974599,42.364356,-71.097347
Soldiers Field Road,42.3696419,-71.130336,42.3694828,-71.1303582
Memorial Drive,42.355135,-71.098489,42.355317,-71.09795
Fawcett Street Extension,42.3929069,-71.1465804,42.392781,-71.146351
Alewife Brook Parkway,42.3946645,-71.1405314,42.3942892,-71.1405264
River Street,42.3649595,-71.1056496,42.3650215,-71.1055292
Franklin Street,42.3609839,-71.0992599,42.3615522,-71.1002356
Alewife Reservation Path,42.3974997,-71.1439255,42.3975787,-71.1438159
Brighton Street,42.398778,-71.1621118,42.398852,-71.162181
Massachusetts Avenue,42.389022,-71.119796,42.3888678,-71.1197084
Raymond Street,42.386828,-71.127208,42.387402,-71.127558
I 93,42.3737792,-71.0704813,42.3743274,-71.0714525
Bolton Street,42.390262,-71.132694,42.390134,-71.131861
Creighton Street,42.3893714,-71.1235948,42.3908865,-71.1223074
Soldiers Field Road,42.364083,-71.137833,42.3640435,-71.1379806
Magnolia Avenue,42.376837,-71.107356,42.376877,-71.107668
Memorial Drive,42.372219,-71.125187,42.372416,-71.125397
Shore Drive,42.3982026,-71.0848012,42.3980986,-71.0847072
Ellington Road,42.395235,-71.119424,42.395344,-71.119399
Galileo Galilei Way,42.3664327,-71.0881479,42.3663983,-71.0883605
Worthington Street,42.383104,-71.142131,42.383349,-71.140861
Soldiers Field Road,42.3670412,-71.118456,42.366914,-71.118349
Broad Canal Street,42.3626638,-71.0820902,42.3626402,-71.0820774
Linnaean Street,42.383707,-71.123118,42.383854,-71.12278
Green Street,42.3643965,-71.1035621,42.3645903,-71.1038831
Mount Auburn Street,42.3752468,-71.1459276,42.3752724,-71.1457284
Fenno Street,42.384902,-71.130841,42.38513,-71.130263
Back Street,42.350588,-71.097662,42.350539,-71.096913
Cogswell Place,42.390011,-71.12515,42.391043,-71.124251
Concord Lane,42.3882005,-71.1420664,42.3882815,-71.1418402
Brattle Street,42.37647,-71.139119,42.3763594,-71.1396801
Fairview Avenue,42.379089,-71.156872,42.379018,-71.15597
North Point Boulevard,42.3694206,-71.0691918,42.3694081,-71.069229
US 1,42.3719517,-71.0694595,42.3720134,-71.0693696
Washington Street,42.386486,-71.172128,42.386519,-71.171871
Garden Street,42.3859632,-71.1330799,42.3858558,-71.1328309
New Street,42.389394,-71.139539,42.389641,-71.139262
Dr. Paul Dudley White Path,42.3639006,-71.1400545,42.3639065,-71.1399633
Chilton Street,42.382271,-71.138078,42.382589,-71.138004
Cardinal Medeiros Avenue,42.37121,-71.088974,42.371499,-71.088805
Memorial Drive,42.353842,-71.1100598,42.3537715,-71.1098727
Cedar Street,42.3937753,-71.1112605,42.3940359,-71.1110743
Union Street,42.370559,-71.094817,42.370348,-71.094939
Walker Street,42.3806,-71.122834,42.380991,-71.12294
Leverett Connector,42.3825356,-71.0769795,42.3823285,-71.0770449
I 93,42.3913705,-71.0837272,42.391201,-71.0835765
Sparks Place,42.375454,-71.130493,42.375392,-71.129601
Broadway,42.366022,-71.092688,42.3657874,-71.0920748
Dr. Paul Dudley White Path,42.3632291,-71.1440951,42.3632442,-71.1440176
Hancock Street,42.36834,-71.108825,42.368011,-71.109189
Charlestown Avenue,42.3721016,-71.0706596,42.3724323,-71.070374
Mount Auburn Street,42.3730812,-71.1221685,42.3730471,-71.1220842
Holly Avenue,42.382725,-71.129678,42.383065,-71.130224
Washington Street,42.3783217,-71.1061849,42.3784656,-71.1055001
Thorndike Street,42.370374,-71.085856,42.370274,-71.085119
Dr. Paul Dudley White Path,42.3643159,-71.1387294,42.3643346,-71.1386718
Soldiers Field Road,42.3725815,-71.1300716,42.372418,-71.13019
Beacon Street,42.3782853,-71.1063731,42.3783496,-71.106462
Greenough Boulevard,42.3643671,-71.1462842,42.3645654,-71.1459519
Highland Street,42.379218,-71.133178,42.379234,-71.132721
Huron Avenue,42.380906,-71.154181,42.380783,-71.153992
Garden Street,42.3827002,-71.1273749,42.3828752,-71.1275599
Greenough Boulevard,42.3705336,-71.1348007,42.3703494,-71.1347849
Cambridge Street,42.3710152,-71.0798505,42.3708552,-71.0785958
Magazine Street,42.363243,-71.106521,42.363539,-71.106198
Fresh Pond Parkway,42.37824,-71.143756,42.378486,-71.14398
Mount Auburn Street,42.3719216,-71.1184155,42.371708,-71.1178529
Trowbridge Street,42.371443,-71.112006,42.371518,-71.111953
Sparks Street,42.375119,-71.130536,42.3746896,-71.1305739
Van Norden Street,42.391387,-71.130179,42.391234,-71.12919
Huron Avenue,42.378932,-71.146349,42.379056,-71.146113
Bartlett Street,42.395985,-71.100331,42.39554,-71.100661
Dr. Paul Dudley White Path,42.3513805,-71.1035469,42.3513421,-71.1030235
Albany Street,42.3602606,-71.0973002,42.3606094,-71.096502
Medford Street,42.397361,-71.104396,42.397584,-71.104465
Mount Auburn Street,42.3753296,-71.1422327,42.3752753,-71.1418832
Pilgrim Street,42.3611959,-71.102447,42.3612271,-71.1025319
Colby Street,42.392478,-71.158298,42.392926,-71.158167
Broadway,42.370077,-71.102933,42.369912,-71.102514
Dr. Paul Dudley White Path,42.358576,-71.087762,42.3570093,-71.0924955
Broadway,42.364921,-71.0897187,42.3653522,-71.0909225
Heath Street,42.395304,-71.095927,42.3949408,-71.0951934
Mott Street,42.401791,-71.153306,42.40181,-71.153125
W Harrington Memorial Way,42.369593,-71.088721,42.369656,-71.088702
Elm Street,42.373015,-71.095322,42.373426,-71.095137
Mystic Avenue,42.398867,-71.093365,42.3989812,-71.0935655
Columbia Street,42.368819,-71.096836,42.369334,-71.096536
Galileo Galilei Way,42.3633136,-71.0898342,42.3628535,-71.0899602
Highland Avenue,42.3963161,-71.1219086,42.396489,-71.122309
Larchwood Drive,42.378409,-71.146084,42.378513,-71.146098
Tremont Street,42.3704713,-71.0988397,42.370191,-71.099062
Elm Street,42.381322,-71.166437,42.381215,-71.16633
Aberdeen Avenue,42.376872,-71.146605,42.376328,-71.146382
Cherry Street,42.366012,-71.0967519,42.366529,-71.096548
Smart Street,42.3611444,-71.0965479,42.3619689,-71.0964433
SR 2,42.3975443,-71.1420283,42.3973271,-71.1415223
Foster Street,42.375816,-71.128977,42.37561,-71.12822
Memorial Drive,42.368107,-71.116508,42.3683522,-71.1166428
US 1,42.3699616,-71.0655468,42.3699135,-71.0657799
Alewife T Station Access Road,42.3975454,-71.1435698,42.3974226,-71.1435134
Hemlock Road,42.380332,-71.132758,42.380332,-71.132721
Jackson Circle,42.39189,-71.135783,42.3918934,-71.1355577
Putnam Avenue,42.3573655,-71.108022,42.3570484,-71.1074641
SR 2,42.3545939,-71.110901,42.3546483,-71.1111111
Soldiers Field Road,42.355216,-71.118067,42.355388,-71.118134
Dr. Paul Dudley White Path,42.3675688,-71.13277,42.3676003,-71.13268
Dr. Paul Dudley White Path,42.3638798,-71.1413018,42.3639154,-71.1412092
Bright Road,42.38949,-71.161025,42.390589,-71.160942
Regent Street,42.3892212,-71.1226855,42.390524,-71.121538
Allston Street,42.3577334,-71.1066058,42.357368,-71.105958
Dr. Paul Dudley White Path,42.3643975,-71.07238,42.3644878,-71.0722548
Whittemore Avenue,42.3986208,-71.1370423,42.3985976,-71.1367044
Notre Dame Avenue,42.391755,-71.131925,42.391791,-71.130665
Fosket Street,42.397168,-71.115731,42.397116,-71.115595
Fresh Pond Bikeway,42.3875993,-71.1428581,42.3876616,-71.1429347
Soldiers Field Road,42.362966,-71.144061,42.363035,-71.143746
Huron Avenue,42.380706,-71.153786,42.3806318,-71.1535318
Appleton Street,42.378327,-71.133611,42.378697,-71.133719
Kilsyth Road,42.397139,-71.100661,42.397235,-71.100603
Concord Avenue,42.388758,-71.1444952,42.3891562,-71.145997
Trowbridge Street,42.376031,-71.109819,42.376622,-71.10966
Lincoln Street,42.371137,-71.094536,42.370965,-71.093958
Hancock Street,42.36838,-71.108778,42.368885,-71.108196
Memorial Drive,42.3670358,-71.1160783,42.367139,-71.116108
Lincoln Lane,42.379319,-71.138468,42.379296,-71.138403
Dr. Paul Dudley White Path,42.3533861,-71.108399,42.3533797,-71.1085707
Appleton Street,42.397213,-71.1176375,42.3971937,-71.1175892
Beacon Street,42.3788851,-71.1071092,42.3789507,-71.1071915
Cambridgepark Drive,42.3944834,-71.1406486,42.3944249,-71.1406095
Massachusetts Avenue,42.393939,-71.12641,42.3936882,-71.1261406
Ash Street,42.3742795,-71.1254385,42.374186,-71.125571
Lopez Street,42.362,-71.105553,42.361097,-71.104088
Dr. Paul Dudley White Path,42.3640293,-71.1465021,42.3635508,-71.1469864
Gray Gardens West,42.383246,-71.129251,42.383277,-71.129248
Wilson Road,42.391974,-71.148204,42.391954,-71.148032
Fairfield Street,42.392533,-71.126464,42.391722,-71.126529
Fresh Pond Paths,42.3819242,-71.1444512,42.3820384,-71.1442366
Dr. Paul Dudley White Path,42.3529699,-71.085338,42.3530902,-71.0852271
Waterhouse Street,42.3774635,-71.1222498,42.377499,-71.1221219
Soldiers Field Road,42.3633552,-71.141136,42.363479,-71.140318
Gerry's Landing Road,42.372537,-71.1349214,42.3723588,-71.1349019
Magoun Street,42.400574,-71.135112,42.400489,-71.135175
Franklin Street,42.3639472,-71.1042168,42.363651,-71.103738
Albany Street,42.3589794,-71.1001241,42.3602606,-71.0973002
Upland Road,42.385691,-71.128513,42.385831,-71.128185
Beacon Street,42.385428,-71.115206,42.385734,-71.115572
Washington Street,42.3791651,-71.102802,42.37923,-71.102496
Assembly Square Drive,42.3916385,-71.0803104,42.3914977,-71.0802589
Concord Avenue,42.3919481,-71.162344,42.3917558,-71.161658
Broad Canal Street,42.3626169,-71.0820713,42.3625901,-71.0820698
Harvard Street,42.370866,-71.109819,42.370806,-71.109614
US 3;SR 2,42.3731928,-71.1350607,42.373142,-71.135003
Homer Avenue,42.376334,-71.1482,42.376873,-71.148256
Garden Street,42.3759514,-71.1209291,42.3755374,-71.1199949
Gateway Park,42.4003211,-71.0734928,42.400201,-71.073681
Sidney Place,42.362664,-71.100651,42.3621333,-71.1012312
Irving Street,42.377381,-71.110629,42.377237,-71.110559
Gold Star Road,42.398973,-71.130612,42.399322,-71.130266
Dr. Paul Dudley White Path,42.3615368,-71.0784335,42.3613466,-71.0784936
Soldiers Field Road,42.3678237,-71.1310355,42.367668,-71.131147
Western Avenue,42.3652617,-71.1050198,42.3651481,-71.1062118
Properzi Way,42.3803231,-71.1067901,42.3807687,-71.1061288
Massachusetts Avenue,42.3594933,-71.0939874,42.3594576,-71.0939491
Charles Street,42.3676763,-71.0811024,42.3675175,-71.0800098
Dr. Paul Dudley White Path,42.3519433,-71.109941,42.3519689,-71.1097852
Cambridge Parkway,42.364806,-71.076329,42.3651242,-71.0760227
Massachusetts Avenue,42.369737,-71.112325,42.369574,-71.111859
Fresh Pond Parkway,42.379963,-71.144521,42.380274,-71.144557
Soldiers Field Road,42.3520282,-71.1124322,42.352062,-71.112705
Hancock Park,42.370677,-71.106493,42.37056,-71.106123
Vassar Street,42.354483,-71.106331,42.355009,-71.1052653
Cedar Street,42.3958893,-71.109759,42.3965851,-71.1092773
Fresh Pond Parkway,42.376149,-71.140743,42.375805,-71.140386
Greenough Boulevard,42.3655687,-71.1443133,42.36552,-71.1445049
Jackson Circle,42.3920673,-71.135485,42.392079,-71.135509
Fresh Pond Parkway,42.380722,-71.144625,42.380928,-71.144619
Sparks Street,42.375603,-71.130474,42.375454,-71.130493
Green Street,42.368306,-71.110746,42.369285,-71.113448
Massachusetts Avenue,42.3915614,-71.1236856,42.3914683,-71.1235354
Western Avenue,42.3652751,-71.1048739,42.3652617,-71.1050198
Magazine Street,42.35983,-71.110297,42.360268,-71.109806
Francis Avenue,42.379164,-71.11221,42.379618,-71.112313
Hampshire Street,42.3662357,-71.0917096,42.3662868,-71.0917717
Inman Street,42.371429,-71.10199,42.371427,-71.101992
River Street,42.365175,-71.104864,42.3651962,-71.1047643
Thorndike Street,42.370274,-71.085119,42.370068,-71.083464
Soldiers Field Road,42.356649,-71.11827,42.356791,-71.118249
Spring Street,42.3698654,-71.0873876,42.369767,-71.086613
Concord Avenue,42.381367,-71.129271,42.381133,-71.128855
Dr. Paul Dudley White Path,42.3575571,-71.0739256,42.3575738,-71.0738819
Dr. Paul Dudley White Path,42.3517866,-71.0921315,42.3518345,-71.0919212
Soldiers Field Road,42.367707,-71.120014,42.367674,-71.119789
Memorial Drive,42.3579063,-71.0909455,42.3577397,-71.0912656
Elm Street,42.3911069,-71.1185347,42.3912978,-71.1187641
Storrow Drive,42.351708,-71.109493,42.351621,-71.108689
Alewife Brook Parkway,42.3982719,-71.1412071,42.3983869,-71.1411748
Massachusetts Avenue,42.400291,-71.134453,42.400574,-71.135112
Pleasant Street,42.3641342,-71.1080676,42.3642404,-71.1079426
Soldiers Field Road,42.366212,-71.1324617,42.3664002,-71.1322121
Columbia Street,42.3663782,-71.0981945,42.3669905,-71.0978512
Hampshire Street,42.368766,-71.094785,42.36936,-71.095501
Main Street,42.3628084,-71.0913412,42.3627926,-71.0910312
Massachusetts Avenue,42.359984,-71.09461,42.3598191,-71.0943697
Third Street,42.3672862,-71.0814695,42.3673697,-71.0814107
Monsignor O'Brien Highway,42.3711798,-71.0764908,42.3712544,-71.0766269
Huron Avenue,42.379951,-71.15208,42.379924,-71.15165
Massachusetts Avenue,42.381917,-71.119784,42.3817866,-71.1197964
Craigie Street,42.3790282,-71.1268468,42.3794093,-71.1256874
Sixth Street,42.370943,-71.084963,42.371642,-71.08479
Memorial Drive,42.374113,-71.128125,42.373957,-71.12774
Bristol Street,42.367617,-71.094275,42.367786,-71.094041
Memorial Drive,42.3590264,-71.086814,42.35929,-71.085991
Acorn Park,42.3978165,-71.1490808,42.3978189,-71.1488745
US 1,42.369861,-71.0668705,42.3698808,-71.0670757
Kirkland Street,42.377898,-71.10813,42.377975,-71.107814
Massachusetts Avenue,42.40395,-71.139957,42.403892,-71.139883
Magazine Street,42.3650317,-71.1045375,42.3650092,-71.1045754
Binney Street,42.3674899,-71.090109,42.3674466,-71.0899724
Concord Turnpike,42.4013915,-71.1539995,42.4012655,-71.153695
Main Street,42.402258,-71.106572,42.40207,-71.106282
Windsor Street,42.3620037,-71.0968579,42.3625318,-71.096784
US 1,42.369793,-71.0653939,42.369823,-71.0651787
Earle Street,42.3757135,-71.0922979,42.3757357,-71.0924068
Broadway,42.3889969,-71.0867769,42.3886424,-71.0859755
Third Street,42.3677373,-71.0810261,42.3680221,-71.080756
Lafayette Street,42.398919,-71.142201,42.399917,-71.140696
Fresh Pond Paths,42.3846259,-71.141206,42.3845685,-71.1412171
Huron Avenue,42.37999,-71.152218,42.379951,-71.15208
